cnpj_fornecedor;nome_fornecedor;cod_produto_xml;descricao_produto_xml;id_sistema_sugerido;descricao_sistema_sugerida;CONFIRMAR_ID_SISTEMA
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;607169;Garrafa de Tinta Epson T544222 BR Ciano 7.500 Paginas para EcoTank L3150 L3250 L3160 L3260 L3560 L5190 L5290 L5590;1037692;GARRAFA DE TINTA EPSON 504;1037692
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;607177;Garrafa de Tinta Epson T544322 BR Magenta 7.500 Paginas para EcoTank L3150 L3250 L3160 L3260 L3560 L5190 L5290 L5590;1037692;GARRAFA DE TINTA EPSON 504;1037692
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;437344;Garrafa de Tinta Canon GI 190M Magenta 7.000 Paginas para G1100 G1110 G2100 G2110 G3100 G3102 G3110 G3111 G4100 G4110;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;437352;Garrafa de Tinta Canon GI 190Y Amarela 7.000 Paginas para G1100 G1110 G2100 G2110 G3100 G3102 G3110 G3111 G4100 G4110;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;437336;Garrafa de Tinta Canon GI 190C Ciano 7.000 Paginas para G1100 G1110 G2100 G2110 G3100 G3102 G3110 G3111 G4100 G4110;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;437328;Garrafa de Tinta Canon GI 190BK Preta 6.000 Paginas para G1100 G1110 G2100 G2110 G3100 G3102 G3110 G3111 G4100 G4110;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;607185;Garrafa de Tinta Epson T544422 BR Amarela 7.500 Paginas para EcoTank L3150 L3250 L3160 L3260 L3560 L5190 L5290 L5590;1037692;GARRAFA DE TINTA EPSON 504;1037692
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;264717;Garrafa de Tinta Epson T664120 AL Preta 4.000 Paginas para EcoTank L365 L455 L375 L120 L495 L380 L575 L565 L110 L475;1037692;GARRAFA DE TINTA EPSON 504;1037692
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;246409;Pilha Recarregavel AA Pequena 2500mah 2 Unidades;1028426;PILHA RECARREGAVEL AA25LB4;1028426
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;365343;Pilha Recarregavel AA Pequena 2500mah 4 Unidades;1028426;PILHA RECARREGAVEL AA25LB4;1028426
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;82775;Calculadora de Mesa Elgin 12 Digitos MV4122;1006660;CALCULADORA DE MESA C 208;1006660
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;186821;Calculadora de Mesa Elgin 12 Digitos MV4124;1006660;CALCULADORA DE MESA C 208;1006660
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;186856;Calculadora de Mesa Elgin 12 Digitos MV4130;1006660;CALCULADORA DE MESA C 208;1006660
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;589136;Calculadora de Mesa Casio 12 Digitos MX 12B Preta;1006660;CALCULADORA DE MESA C 208;1006660
34409582000186;MR SOLUCOES EM COMUNICACAO VISUAL LTDA;207;TINTA DIAMOND D10 NUBIS MAGENTA 1L (BAG) - NUTEC;;;
34409582000186;MR SOLUCOES EM COMUNICACAO VISUAL LTDA;190;TINTA DIAMOND D10 NUBIS BLACK 1L (BAG) - NUTEC;;;
34409582000186;MR SOLUCOES EM COMUNICACAO VISUAL LTDA;189;TINTA DIAMOND D10 NUBIS CYAN 1L (BAG) - NUTEC;;;
34409582000186;MR SOLUCOES EM COMUNICACAO VISUAL LTDA;188;TINTA DIAMOND D10 NUBIS YELLOW 1L (BAG) - NUTEC;;;
46378127005370;GP PNEUS LTDA;MR007224;PNEU 225/75R16C CONTINENTAL VANCONTACT AP 118/116R OE;;;
46378127005370;GP PNEUS LTDA;MR051308;PNEU 205/60R16 BARUM BRAVURIS 4X4 92H FR;;;
2884314000120;RAFAEL & DANTAS LTDA;916;BORRACHA EVA IBEL 40X95 ABER C/10 AZUL;;;
2884314000120;RAFAEL & DANTAS LTDA;914;BORRACHA EVA IBEL 40X95 ABER C/10 BRANCO;;;
2884314000120;RAFAEL & DANTAS LTDA;27597;BORRACHA EVA IBEL 40X95 ABER C/10 BEGE;;;
2884314000120;RAFAEL & DANTAS LTDA;27583;BORRACHA EVA IBEL 40X95 ABER C/10 VD BAN;;;
2884314000120;RAFAEL & DANTAS LTDA;27548;ENV SCRITY OF 114X229 S/RPC 63G 100U 320;;;
2884314000120;RAFAEL & DANTAS LTDA;27589;BORRACHA EVA IBEL 40X95 ABER C/10 LARANJ;;;
2884314000120;RAFAEL & DANTAS LTDA;58593;CAD FORONI 80F BROCHURAO CD STITCH;;;
2884314000120;RAFAEL & DANTAS LTDA;58596;CAD FORONI 1.1 80F CD UNIV STITCH;;;
2884314000120;RAFAEL & DANTAS LTDA;11986;PONTA PILOT P/MARCADOR WBTIP-VBM-M C/3;;;
2884314000120;RAFAEL & DANTAS LTDA;30431;TINTA REABAST.RADEX 40ML MAR PERMANEN AZ;;;
2884314000120;RAFAEL & DANTAS LTDA;30430;TINTA REABAST.RADEX 40ML MAR PERMANEN PT;;;
2884314000120;RAFAEL & DANTAS LTDA;2058;FITA FIDEPLA 30X30 VERMELHO CHAPADO;;;
2884314000120;RAFAEL & DANTAS LTDA;2071;FITA FIDEPLA 20X30 VERMELHO CHAPADO;;;
2884314000120;RAFAEL & DANTAS LTDA;29958;PAPEL SEDA RIDET C/100F LARANJA;;;
2884314000120;RAFAEL & DANTAS LTDA;29954;PAPEL SEDA RIDET C/100F BRANCO;;;
2884314000120;RAFAEL & DANTAS LTDA;29960;PAPEL SEDA RIDET C/100F V BANDEIRA;;;
2884314000120;RAFAEL & DANTAS LTDA;29957;PAPEL SEDA RIDET C/100F VERMELHO;;;
2884314000120;RAFAEL & DANTAS LTDA;11363;CAPA P/ENCAD ACP A4 PCT/100 CR 1336/1311;;;
2884314000120;RAFAEL & DANTAS LTDA;32212;PASTA EM L DELLOPLAST A4 CR 270H;;;
2884314000120;RAFAEL & DANTAS LTDA;33247;PASTA ACP P/QUADRO CGC C306;;;
2884314000120;RAFAEL & DANTAS LTDA;58594;CAD FORONI 80F DESENHO CD STITCH;;;
2884314000120;RAFAEL & DANTAS LTDA;39076;PAPEL 40KG F ANTONIO C/50F BRANCO;;;
2884314000120;RAFAEL & DANTAS LTDA;46213;PAPEL CON-TACT PLAVITEC 45X25M CR 80MC;1026504;PAPEL CON-TACT PLAVITEC 45X25M CR;1026504
2884314000120;RAFAEL & DANTAS LTDA;17651;FITA 3M SCOTCH 3777 36X50;;;
2884314000120;RAFAEL & DANTAS LTDA;30864;FITA CREPE ADERE 24X50 REF 423;;;
2884314000120;RAFAEL & DANTAS LTDA;17653;FITA 3M SCOTCH 3777 32X50;;;
2884314000120;RAFAEL & DANTAS LTDA;43569;TINTA REABAST.RADEX 40ML MAR PERMANEN VM;;;
2884314000120;RAFAEL & DANTAS LTDA;18321;ESTILETE MASTERPRINT LARGO MP451 CX;;;
2884314000120;RAFAEL & DANTAS LTDA;39489;ESTILETE JOCAR BLISTER COL ESTREIT 91410;;;
2884314000120;RAFAEL & DANTAS LTDA;17269;ESTILETE JOCAR COLOR LARGO BLIST 91411;;;
2884314000120;RAFAEL & DANTAS LTDA;52932;ESTILETE BAZZE ESTREITO BL B4001;;;
2884314000120;RAFAEL & DANTAS LTDA;49659;ETIQUETA COLACRIL TP19 C/210 AM F 6001AF;;;
2884314000120;RAFAEL & DANTAS LTDA;49663;ETIQUETA COLACRIL TP19 C/210 OU 6001OU;;;
2884314000120;RAFAEL & DANTAS LTDA;53988;FITA DUREX 12X30 EURO CRISTAL PP2000;1015694;FITA DUREX 12X30 EUROCEL;1015694
2884314000120;RAFAEL & DANTAS LTDA;54030;PLASTICO POLASEAL MASTER 125 A4 100FL;;;
2884314000120;RAFAEL & DANTAS LTDA;54213;ELASTICO MERCUR N18 50PC 7006;1029914;ELASTICO MERCUR N18 1200 UNIDADES FINA;1029914
2884314000120;RAFAEL & DANTAS LTDA;2859;GRAMPO ACC 26/6 C/1000U ACO COBR EXTRA;;;
2884314000120;RAFAEL & DANTAS LTDA;41857;CANETA BIC CRIST CELEBRAT SILVER 970908;;;
2884314000120;RAFAEL & DANTAS LTDA;50697;EXTRATOR DE GRAMPO BRW ESPAT EX0001;;;
2884314000120;RAFAEL & DANTAS LTDA;4652;TABUADA BAHIA E UM AMOR GR 538615;;;
2884314000120;RAFAEL & DANTAS LTDA;58584;CAD JANDAIA 1/4 96F CD ESP MASC 01 75051;;;
2884314000120;RAFAEL & DANTAS LTDA;53003;CAD JANDAIA 1/4 96F CD ESP FEM 01;;;
2884314000120;RAFAEL & DANTAS LTDA;29840;CADERNETA CADERNUS ANOTACOES 1/8 48F 116;1006685;CADERNETA CADERNUS ANOTACOES 1/8 48 FOLHAS;1006685
2884314000120;RAFAEL & DANTAS LTDA;2887;GRAMPO ACC ROCAMA 106/6 CX/5000 UN;1023220;GRAMPO ACC ROCAMA 106/8 CX 2500UND;1023220
2884314000120;RAFAEL & DANTAS LTDA;47568;MOVIMENTO DE CAIXA SIDGRAPH 100F 4023;1035916;MOVIMENTO DE CAIXA SIDGRAPH 100 FOLHAS;1035916
2884314000120;RAFAEL & DANTAS LTDA;18010;ETIQUETA FITACREL MOTEX MX-5500;;;
2884314000120;RAFAEL & DANTAS LTDA;5556;CLIPE ACC 2/0 CX/100U;;;
2884314000120;RAFAEL & DANTAS LTDA;42119;CADERNETA CADERNUS ZAP NOT 1/64 40F;;;
2884314000120;RAFAEL & DANTAS LTDA;2888;GRAMPO ACC ROCAMA 106/8 CX/5000 UN;1023220;GRAMPO ACC ROCAMA 106/8 CX 2500UND;1023220
2884314000120;RAFAEL & DANTAS LTDA;39203;CARTOL D.FACE PREMIATTA 48X66 PINK 10698;;;
2884314000120;RAFAEL & DANTAS LTDA;56872;CARTOL D.FACE PREMIATTA 48X66 VD PASTEL;;;
2884314000120;RAFAEL & DANTAS LTDA;37420;CARTOL D.FACE PREMIATTA 48X66 AM 10669;;;
2884314000120;RAFAEL & DANTAS LTDA;29973;CARTOLINA D.FACE RIDET 20FLS LAR;;;
2884314000120;RAFAEL & DANTAS LTDA;56873;CARTOL D.FACE PREMIATTA 48X66 AZ PASTEL;;;
2884314000120;RAFAEL & DANTAS LTDA;29976;CARTOLINA D.FACE RIDET 20FLS VBA;;;
2884314000120;RAFAEL & DANTAS LTDA;29972;CARTOLINA D.FACE RIDET 20FLS MAR;;;
2884314000120;RAFAEL & DANTAS LTDA;37425;CARTOL D.FACE PREMIATTA 48X66 VM 10672;;;
2884314000120;RAFAEL & DANTAS LTDA;32349;LACO PRONTO SOLIDER 27X46 SORT 1044;;;
2884314000120;RAFAEL & DANTAS LTDA;33598;LACO PRONTO SOLIDER 1040;;;
2884314000120;RAFAEL & DANTAS LTDA;37627;GRAMPEADOR TILI G101 MINI RS BL 243485;;;
2884314000120;RAFAEL & DANTAS LTDA;41861;GRAMPEADOR TILI G101 MINI RS C BL 282944;;;
2884314000120;RAFAEL & DANTAS LTDA;4282;GRAMPEADOR TILI G101 MINI PT BL 289108;;;
2884314000120;RAFAEL & DANTAS LTDA;34574;LACO PRONTO SOLIDER 1,3X25,5 1038;;;
2884314000120;RAFAEL & DANTAS LTDA;10482;COLA KOALA BRANCA 1000KG REF 5423;;;
2884314000120;RAFAEL & DANTAS LTDA;50321;REABASTECEDOR P/MARC QB COMPACT 30ML AZ;;;
2884314000120;RAFAEL & DANTAS LTDA;10405;CORRETIVO DELTA ADESIVO OFFICE REF 1001S;;;
2884314000120;RAFAEL & DANTAS LTDA;29951;PAPEL CREPOM RIDET MAIS CO 48X2M AZR;;;
2884314000120;RAFAEL & DANTAS LTDA;29950;PAPEL CREPOM RIDET MAIS CO 48X2M AZC;;;
2884314000120;RAFAEL & DANTAS LTDA;29945;PAPEL CREPOM RIDET MAIS CO 48X2M V F;;;
2884314000120;RAFAEL & DANTAS LTDA;29952;PAPEL CREPOM RIDET MAIS CO 48X2M AZE;;;
2884314000120;RAFAEL & DANTAS LTDA;29948;PAPEL CREPOM RIDET MAIS CO 48X2M LL;;;
2884314000120;RAFAEL & DANTAS LTDA;37635;LACO PRONTO SOLIDER 45X68 1050;;;
2884314000120;RAFAEL & DANTAS LTDA;57120;LACO PRONTO SOLIDER 11X20 1036;;;
2884314000120;RAFAEL & DANTAS LTDA;32350;LACO PRONTO SOLIDER 20X40 1042;;;
2884314000120;RAFAEL & DANTAS LTDA;4145;PISTOLA CIS P/COLA QUENTE PEQUENA REF468;;;
2884314000120;RAFAEL & DANTAS LTDA;43845;PAPEL OFF PAPER OPALINE 180G A4 C/50F BR;;;
2884314000120;RAFAEL & DANTAS LTDA;41971;CAD CADERNUS DESENHO 48F S/SEDA;;;
2884314000120;RAFAEL & DANTAS LTDA;55695;CAD JANDAIA 40F BROC CALIG FEM 02 75489;;;
2884314000120;RAFAEL & DANTAS LTDA;55699;CAD JANDAIA 40F BROC CALIG MASC 01 75464;;;
2884314000120;RAFAEL & DANTAS LTDA;51967;PAPEL 40KG F ANTONIO C/200F BRANCO;;;
2884314000120;RAFAEL & DANTAS LTDA;53399;CAD JANDAIA 1/4 200F CD ESP MAS 02 73577;;;
2884314000120;RAFAEL & DANTAS LTDA;27858;CAD JANDAIA 1/4 48F BROCH JANDAINHA 407;;;
2884314000120;RAFAEL & DANTAS LTDA;53006;CAD JANDAIA 1/4 96F CD ESP MASC 02;;;
2884314000120;RAFAEL & DANTAS LTDA;29705;CAD CADERNUS 1/4 96F ESP ADVENTUR LIFE;;;
2884314000120;RAFAEL & DANTAS LTDA;53396;CAD JANDAIA 1/4 200F CD ESP FEM 01 73580;;;
2884314000120;RAFAEL & DANTAS LTDA;24899;PINCEL ATOMICO COMPACTOR AVULSO PRETO;;;
2884314000120;RAFAEL & DANTAS LTDA;27131;PINCEL ATOMICO COMPACTOR AVULSO VERMELHO;;;
2884314000120;RAFAEL & DANTAS LTDA;3816;PINCEL ATOMICO COMPACTOR AVULSO AZUL;;;
2884314000120;RAFAEL & DANTAS LTDA;1646;CONJ SEGUNDO GRAU WALEU C/4 PECAS 81;;;
2884314000120;RAFAEL & DANTAS LTDA;5599;SUPER COLA PANO ACRILEX 35G 16812;1021583;SUPER COLA PANO ACRILEX 100G;1021583
2884314000120;RAFAEL & DANTAS LTDA;2698;GRAFITE BIG TREE 0.7 HB;;;
2884314000120;RAFAEL & DANTAS LTDA;29959;PAPEL SEDA RIDET C/100F AMARELO;;;
2884314000120;RAFAEL & DANTAS LTDA;29967;PAPEL SEDA RIDET C/100F MARROM;;;
2884314000120;RAFAEL & DANTAS LTDA;29962;PAPEL SEDA RIDET C/100F AZUL CLARO;;;
2884314000120;RAFAEL & DANTAS LTDA;28613;SACO CROMUS 25X37 C/50 TRANS SORTIDO;;;
2884314000120;RAFAEL & DANTAS LTDA;29975;CARTOLINA D.FACE RIDET 20FLS VCL;;;
3935677000100;JANGADA AUTOMOTIVE COM DE VEIC E PECAS LTDA;13124610-00;FILTRO DE ALTA EFICIENCIA;;;
4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA;7149;BATERIA 2X9V ALCALINA DESC 50% NA SEG CAR 2 UND;;;
4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA;7283;PILHA CR2025 CART C/5 UND CAR 5 UND;;;
4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA;7287;PILHA AMARELINHA PEQUENA AA TB 48 PILHA TUBO 48 UND;;;
4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA;7984;BATERIA 9V ALCALINA CAR 1 UND;1011729;BATERIA 9V ALCALINA ELGIN;1011729
6891147000103;GALETOS COMERCIAL LTDA;345;FGO - FILE DE PEITO GUIBOM CX 18KG;;;
6891147000103;GALETOS COMERCIAL LTDA;2888;LING TOSC SUINA AURORA 700GR CX 24 UNIDADES;;;
7228042000123;ABC DISTRIBUIDORA S/A;16738;LONA 440G 3,20MX50M GLOSS F.PRETO(ID);1019029;LONA 440G 3,20MX50M GLOSS F. PRETO(ID);1019029
7228042000123;ABC DISTRIBUIDORA S/A;16751;LONA 440G 3,20MX50M MATTE F.PRETO(ID);1019029;LONA 440G 3,20MX50M GLOSS F. PRETO(ID);1019029
7228042000123;ABC DISTRIBUIDORA S/A;6809;VINIL IMP GLOSS 3900 1,06X50M PERM(FI);;;
7228042000123;ABC DISTRIBUIDORA S/A;6666;VINIL IMP GLOSS 3900 1,52X50M PERM(FI);;;
7228042000123;ABC DISTRIBUIDORA S/A;13787;VINIL IMP GLOSS GREY 3903 1,06X50M P(FI);1035558;ADESIVO VINIL IMP GLOSS GREY;1035558
7228042000123;ABC DISTRIBUIDORA S/A;14557;KIT PAPEL SUB PREMIUM 064 1,10X150 2";;;
7228042000123;ABC DISTRIBUIDORA S/A;10198;CABO PARA BANNER 16MMX1,50CM 5/8;;;
7228042000123;ABC DISTRIBUIDORA S/A;10586;CABO PARA BANNER 19MMX1,50CM 3/4;;;
7228042000123;ABC DISTRIBUIDORA S/A;10588;CABO PARA BANNER 23MMX1,50CM 7/8;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;15620;ADES FOSCO 085 096X066 FASPRINT(S1600);;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;12415;CCH 300 066X096 NEVIA GLOSS(ID);;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;6162;CCH 115 064X088 FIT GLOSS;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;6309;CCH 115 066X096 FIT SILK;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;4176;OS 075 066X096 A.ALVURA;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;15126;KRAFT 080 NAT 066X096 AMBIK;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;15679;KRAFT 240 NAT 066X096 KLALINER;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;15017;KRAFT 355 NAT 066X096 WESTROCK;;;
7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;53752;***PLACA S1155 H61 DDR3 GE M2 GT;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;69367;***COMP GAMER I7 10G, 16, 240, LNX;;;
7557333000750;Aco Cearense Comercial Ltda.;203652;METALON 50mm X 30mm 1,25mm GA 6000mm;1026775;METALON 50MM X 30MM 0,95MM GA 6000MM;1026775
7557333000750;Aco Cearense Comercial Ltda.;203642;METALON 30mm X 30mm 1,25mm GA 6000mm;;;
7557333000750;Aco Cearense Comercial Ltda.;650840;BARRA CHATA 2 X 3/16 6m N;;;
7557333000750;Aco Cearense Comercial Ltda.;204781;PERFIL U 2 25mm 2,00mm LQ 6000mm;1028099;PERFIL U 2 25MM 2,00MM LQ 6000MM;1028099
35088657000480;S V COMERCIO DE MATERIAL ELETRICO LTDA - EXPRESS;50100;TOM SOB 3P 032A 6H 220/240V IP44 AZ (05169.3206.44);50100;TOM SOB 3P 032A 6H 220/240V IP44 AZ;50100
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2641;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV PRETO GG;;;
2093286000122;COMERCIAL PLASTCAR LTDA;1543685;CHAPAS PLASTCIAS DE POLIESTIRENO , NAO ALVEOLARES;;;
2093286000122;COMERCIAL PLASTCAR LTDA;1534101;CHAPAS PLASTICAS DE POLIESTIRENO SEM SUPORTE;;;
2093286000122;COMERCIAL PLASTCAR LTDA;1547365;CHAPAS PLASTICAS DE POLIESTIRENO SEM SUPORTE;;;
2884314000120;RAFAEL & DANTAS LTDA;56161;GRAMPO TRILHO FUTURO CX/50;;;
2884314000120;RAFAEL & DANTAS LTDA;5565;CLIPE ACC 6/0 CX/50U;;;
2884314000120;RAFAEL & DANTAS LTDA;15398;PAPEL FOTO A4 180G OFF PAPER C/50FLS;;;
2884314000120;RAFAEL & DANTAS LTDA;23666;PAPEL PARANA VMP 80X100 80G 10F;;;
2884314000120;RAFAEL & DANTAS LTDA;56502;T.N.T 100X140 JC DECOR PRETO;;;
2884314000120;RAFAEL & DANTAS LTDA;56501;T.N.T 100X140 JC DECOR MARROM;;;
2884314000120;RAFAEL & DANTAS LTDA;56505;T.N.T 100X140 JC DECOR ROXO;;;
2884314000120;RAFAEL & DANTAS LTDA;56506;T.N.T 100X140 JC DECOR VERDE BANDEIRA;;;
2884314000120;RAFAEL & DANTAS LTDA;56503;T.N.T 100X140 JC DECOR ROSA BEBE;;;
2884314000120;RAFAEL & DANTAS LTDA;46917;PASTA OF FINA PLASCONY ABA BASIC A02B CR;;;
2884314000120;RAFAEL & DANTAS LTDA;24030;PASTA OF FINA POLIBRAS C/ABA SOFT AMAREL;;;
2884314000120;RAFAEL & DANTAS LTDA;5441;PASTA OF FINA POLIBRAS C/ABA SOFT AZUL;;;
2884314000120;RAFAEL & DANTAS LTDA;51794;PASTA OF FINA PLASCONY ABA BASIC A02B LL;;;
2884314000120;RAFAEL & DANTAS LTDA;46918;PASTA OF FINA PLASCONY ABA BASIC A02B VD;;;
2884314000120;RAFAEL & DANTAS LTDA;32088;PASTA OF FINA POLIBRAS C/ABA SOFT ROSA;;;
2884314000120;RAFAEL & DANTAS LTDA;5440;PASTA POLIBRAS C/ABA OF SOFT FINA VERM;;;
2884314000120;RAFAEL & DANTAS LTDA;34114;PASTA OF FINA DAC POLIPR ECONO 501PP-FM;;;
2884314000120;RAFAEL & DANTAS LTDA;49523;PASTA OF FINA PLASCONY ABA BASIC A02B VM;;;
2884314000120;RAFAEL & DANTAS LTDA;58418;GRAMPEADOR ONDA METAL 16CM 50F 4811069;1035919;GRAMPEADOR ONDA METAL 25 FOLHAS;1035919
2884314000120;RAFAEL & DANTAS LTDA;49046;FITA EURO 45X50 PP33 TRANSPARENTE;;;
2884314000120;RAFAEL & DANTAS LTDA;54294;FITA EURO DUPLA FACE 24X30 DPF740;;;
2884314000120;RAFAEL & DANTAS LTDA;52480;FITA ADELBRAS 16X50 CREPE MASK 710;;;
2884314000120;RAFAEL & DANTAS LTDA;46303;FITA FORTE ADERE 12X1.5M DECOR/ART;;;
2884314000120;RAFAEL & DANTAS LTDA;46518;FITA FORTE ADERE 24X1.5M DECOR/ART;;;
2884314000120;RAFAEL & DANTAS LTDA;39151;DISPLAY OFFICE WALEU A4 10090009;;;
2884314000120;RAFAEL & DANTAS LTDA;10454;COLA KOALA BRANCA 40G REF 5121S;;;
2884314000120;RAFAEL & DANTAS LTDA;28584;PLASTICO PRIME POUCH 220X307MM C/100;;;
2884314000120;RAFAEL & DANTAS LTDA;28585;PLASTICO PRIMEPLAST POUCH 303X426 C/100;;;
5670242000106;JR COMERCIO DE PLASTICOS LTDA;25365;CHAPAS PLAST POLIEST 1,05MX2,05M ESPE 2,4 VERDE;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;24591518;FILTRO DE OLEO PARA MOTOR - ONIX/PRI/CO;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;90528145;ANEL VEDADOR DO BUJAO DO CARTER ONIX/PR;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;G8553888;OLEO SINTETICO P/ MOTOR 0W-20 API SP DEXOS1 GEN3;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;11736;KIT CCH OUTDOOR 090 1,50X200M DESIGN GLO;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;15631;REFIL TINTA F6470 MAGENTA 1,6LT;;;
7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;60472;***HEADSET GAMER GT ORION;;;
7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;66448;***MON 20 60HZ HD TCN;;;
7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;66028;***SSD 240GB GOLDENTEC SATA;;;
7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;62826;***HEADSET GAMER GT INFINITY;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;939;PAPEL REPORT BRANCO A-3 C/500FLS 75GRS;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;397;CLIPS ACC 2/0 CX C/100 UN GALV.;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;54788;ETIQUETA P/ETIQUETADORA MX5500 RL C/830U;1000183;ETIQUETA P/ETIQUETADEIRA TORRES S/IMPRESSÃO FITACREL;1000183
7342785000553;SODINE - SOC. DIST. DO NE LTDA;59577;FLANELOGRAFO ALUM A 0.90X0.60 FELTRO VD;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;612;GIZ ESCOLAR DELTA CX 64 UN BRANCO;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;61699;PAPEL VIVALDI A-4 185G C/25FLS CHOCOLATE;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;61700;PAPEL VIVALDI A-4 185G C/25FLS PRETO;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;61740;PAPEL VIVALDI A-4 185G C/25FLS AM CANAR;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;46928;CARTOLINA D.FACE 48X66 BRANCO;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;8928;PLASTICO PLASTIF.ROLO 340MMX 60M X 0,005;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;58195;PLASTICO PLASTIF. A-3 303X426 C/100UN;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;6937;FLANELA MEDIDA 39 X 59 CM AMARELA;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;50212;S.LIXO DOKAPACK 200L PRETO C/100UN;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;40578;S.LIXO DOKAPACK 100L PRETO C/100UN;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;7665;COLA BRANCA KOALA 90GRS;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;951;PASTA AZ FRAMA OFICIO LARGA;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;38714;PAPEL HIG.BRANCO 30M X 4 RLS HIGIPEL;;;
7342785000553;SODINE - SOC. DIST. DO NE LTDA;952;PASTA AZ FRAMA OFICIO ESTREITA;;;
11460665001176;FATTU DO BRASIL COMERCIO DE MATERIAIS DE;1588;POLIESTIRENO PSAI TRILAMINADO BCO (2X1) 2.0;;;
11460665001176;FATTU DO BRASIL COMERCIO DE MATERIAIS DE;4515;PVC EXPANDIDO 3MM ( 1.22 X 2.44 );;;
11731858000657;PLACPLAC PLACAS PARA VEICULOS LTDA;1095781;Par de Placas de Carro;;;
45141688000168;SUPER SUPPLY DISTRIBUIDORA LTDA;951;PASTA AZ FRAMA OFICIO LARGA;;;
208316000173;L M Comercial Ltda;230;IMP. PORTA CARTAO C/CORDAO AUSTIMO;;;
208316000173;L M Comercial Ltda;3838;IMP. CORDAO P/ CRACHA C/TRAVA C/12 UNI;;;
208316000173;L M Comercial Ltda;5845;MAQ. APONTADOR REAL LOVE;;;
208316000173;L M Comercial Ltda;6905202405384;BOLSA TRANSPARENTE 10X18X20CM REF:240538;;;
208316000173;L M Comercial Ltda;6905202405452;PRES. SACOLA P/ GARRAFA VISOR TRANSP. 13X8.5X34CM REF:240545;;;
208316000173;L M Comercial Ltda;6905202405476;PRES. SACOLA TRANSP. 26X12X33CM REF:240547;;;
208316000173;L M Comercial Ltda;6905202406435;PRES. SACOLA 30X20X16CM TRANSPARENTE REF:240643;;;
