chave;data_emissao;cProd;xProd;uCom;qCom;vUnCom;vProd;ncm;cfop;cst;orig;cnpj_emitente;xNome_emitente
23250102884314000120550010005904941212215101;2025-01-25T09:41:00-03:00;27133;MARCADOR P/QUADRO BCO COMPACTOR VERMELHO;UN;24;5.02;120.48;96082000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005904941212215101;2025-01-25T09:41:00-03:00;3299;MARCADOR P/QUADRO BCO PILOT WBM-7 VERME;UN;24;7.22;173.28;96082000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005904941212215101;2025-01-25T09:41:00-03:00;17642;CANETA COMPACTOR 07 C/100 AZUL;UN;500;0.63;315;96081000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;3918;TINTA ACRILEX PVA 250M 3225 519 BRANCO;UN;3;18.92;56.76;32131000;5403;60;5;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;3925;TINTA ACRILEX PVA 250M 3225 520 PRETO;UN;3;18.92;56.76;32131000;5403;60;5;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;7575;TINTA ACRILEX TEC 250ML 4125 505 AM OURO;UN;3;19.8;59.4;32131000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;7574;TINTA ACRILEX TEC 250ML 4125 520 PRETO;UN;3;19.8;59.4;32131000;5403;60;5;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;7533;TINTA ACRILEX TEC 250ML 4125 519 BCO;UN;3;19.8;59.4;32131000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;7546;TINTA ACRILEX TEC 250ML 4125 503 AZ CELE;UN;3;19.8;59.4;32131000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;475;APAGADOR P/QUADRO BRANCO SUPER RADEX;UN;15;4.7;70.5;96039000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;8644;TINTA REABAST. RADEX 20ML Q.BRANCO VM;UN;36;3.1;111.6;32159000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;8643;TINTA REABAST. RADEX 20ML Q.BRANCO AZ;UN;36;3.1;111.6;32159000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;8642;TINTA REABAST. RADEX 20ML Q.BRANCO PT;UN;36;3.1;111.6;32159000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;3906;PASTA YES C/CANALETA C310 A4 CRISTAL;UN;10;3;30;42021210;5403;60;2;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;3906;PASTA YES C/CANALETA C310 A4 CRISTAL;UN;10;3;30;42021210;5403;60;2;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;35068;PAPEL FOTO A4 130G MASTERP ADES C/50FL;UN;10;28.92;289.2;48114110;5403;60;2;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;475;APAGADOR P/QUADRO BRANCO SUPER RADEX;UN;2;4.7;9.4;96039000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;44527;APAGADOR MASTER P/ QUAD BCO C/IMA MP3100;UN;10;3.67;36.7;96039000;5403;60;2;2884314000120;RAFAEL & DANTAS LTDA
23250102884314000120550010005907001151757210;2025-01-28T09:35:00-03:00;3921;TINTA ACRILEX PVA 250M 3225 510 VD FOLHA;UN;3;18.92;56.76;32131000;5403;60;0;2884314000120;RAFAEL & DANTAS LTDA
23250103021917000241550010000083711595614121;2025-01-31T11:30:04-03:00;AVARM.0002;CHAPA DE ACRILICO CRISTAL AVARIA ACX 000 1m x 1m x 2,4mm;CH;5;201.6;1008;39205100;5101;;0;3021917000241;Maria Luciana Ferreira Paulino Ltda
23250103021917000241550010000083711595614121;2025-01-31T11:30:04-03:00;AVAR.9670;CHAPA DE ACRILICO PRETO AVARIA ACX 1000 2m x 1m x 2,4mm;CH;3;263.78;791.34;39205100;5101;;0;3021917000241;Maria Luciana Ferreira Paulino Ltda
23250103021917000241550010000083711595614121;2025-01-31T11:30:04-03:00;AVARM.0028;CHAPA DE ACRILICO BRANCO AVARIA ACX 1900 1m x 1m x 2,4mm;CH;3;214.2;642.6;39205100;5101;;0;3021917000241;Maria Luciana Ferreira Paulino Ltda
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;3333;ADITIVO PROTETOR RADIADOR 1LT 0003333;UN;1;25.56;25.56;38249941;5102;;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;4209;ADITIVO PROTETOR RADIADOR 4LT 0004209;UN;2;92.13;184.26;38249941;5102;;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;1448;ANEL ORING PORTA INJETOR MOTOR 0001448;UN;4;4.76;19.04;40169300;5405;60;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;3181;ANEL ORING PORTA INJETOR MOTOR 0003181;UN;4;4.21;16.84;40169300;5405;60;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;121;ARRUELA BICO INJETOR MOTOR 0000121;UN;4;6;24;74152100;5405;60;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;825;BALANCIM ADMISSAO MOTOR 0000825;UN;1;472.08;472.08;84099999;5405;60;5;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;4539;BALANCIM ESCAPE MOTOR 0004539;UN;1;487.48;487.48;84099999;5405;60;5;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;1371;JUNTA TAMPA CX DISTRIBUICAO 0001371;UN;1;150.33;150.33;84842000;5405;60;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;397;OLEO MOTOR SAE 15W40 API CI4 XV200 20LT 0000397;UN;1;381.3;381.3;27101932;5656;60;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005318521148276654;2025-01-08T13:16:30-03:00;1855;TAMPA VALVULA MOTOR 0001855;UN;1;2666.46;2666.46;87089990;5405;60;0;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104185877000821550010005320121007292039;2025-01-09T11:52:17-03:00;825;BALANCIM ADMISSAO MOTOR 0000825;UN;1;472.08;472.08;84099999;5405;60;5;4185877000821;JS DISTRIBUIDORA DE PECAS S/A
23250104522065000158550010023986541149813623;2025-01-31T22:33:00-03:00;7056;PILHA ALCALINA MD CART C/2 UND CAR 2 UND;CA;12;24.96;299.52;85061011;5403;60;0;4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA
23250104522065000158550010023986541149813623;2025-01-31T22:33:00-03:00;7136;PILHA AMARELINHA PALITO AAA TB 40 PILHAS TUBO 40 UND;TB;1;40.82;40.82;85061019;5403;60;0;4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA
23250104522065000158550010023986541149813623;2025-01-31T22:33:00-03:00;7270;PILHA ALCALINA PAL AAA CART C/4 LV4 PG3 CAR 4 UND;CA;12;13.96;167.52;85061019;5403;60;0;4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA
23250105670242000106550010000707131796860325;2025-01-08T09:16:16-03:00;709;PONTEIRA DIVERSAS 3/4;unid;400;0.35;140;39263000;5403;60;0;5670242000106;JR COMERCIO DE PLASTICOS LTDA
23250105670242000106550010000707131796860325;2025-01-08T09:16:16-03:00;29841;CORDAO PUNHO REDE MEDIO 4/2 - BRANCO;UN;5;42.4;212;39173290;5403;60;0;5670242000106;JR COMERCIO DE PLASTICOS LTDA
23250105670242000106550010000707131796860325;2025-01-08T09:16:16-03:00;14105;CHAPA PVC EXPANDIDO BRANCA IMP 122X244MM *2MM;UN;5;85;425;39211200;5403;60;2;5670242000106;JR COMERCIO DE PLASTICOS LTDA
23250106891147000103550000003471091597423340;2025-01-06T00:00:00-03:00;784;FGO - COXA C/SOBRE RICO IND CX 20KG;KG;20;10.9;218;2071412;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003471091597423340;2025-01-06T00:00:00-03:00;2506;BOV - BIFE DO VAZIO QUALITY BEEF PECAS CX +-25 KG;KG;26.229;35.2;923.26;2023000;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003471091597423340;2025-01-06T00:00:00-03:00;75;FGO - FILE DE PEITO RICO CX 20 KG;KG;20;19.29;385.8;2071411;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003471091597423340;2025-01-06T00:00:00-03:00;792;LING TOSC SUINA AURORA 5 X 5 KG CX 25KG;KG;10;17.89;178.9;16010000;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003471091597423340;2025-01-06T00:00:00-03:00;405;LING CALABRESA REZENDE TRAD 6 X 2,50KG CX 15KG;KG;2.5;21.5;53.75;16010000;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003488181144304570;2025-01-29T00:00:00-03:00;403;SUI - COPA LOMBO SOBREPALETA SADIA CX 15KG;KG;15;22.2;333;2031200;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003488181144304570;2025-01-29T00:00:00-03:00;2814;FGO - PEITO BONASA IND CX 18KG;KG;18;14.59;262.62;2071411;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003488181144304570;2025-01-29T00:00:00-03:00;784;FGO - COXA C/SOBRE RICO IND CX 20KG;KG;20;10.9;218;2071412;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250106891147000103550000003488181144304570;2025-01-29T00:00:00-03:00;2506;BOV - BIFE DO VAZIO QUALITY BEEF PECAS CX +-25 KG;KG;27.079;34.2;926.1;2023000;5403;60;0;6891147000103;GALETOS COMERCIAL LTDA
23250107158926000159550010004654271086725985;2025-01-20T13:59:47-04:00;52129295;RADIADOR (AUT.) - SPIN/COB/ONIX/PRIS;UN;1;3105.26;3105.26;87089100;5405;60;0;7158926000159;KRAUTOP VEICULOS E PECAS LTDA
23250107228042000476550010003453421145177228;2025-01-08T15:44:00-03:00;14557;KIT PAPEL SUB PREMIUM 064 1,10X150 2";UN;10;242.55;2425.5;48025592;5403;90;0;7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60008;***GARRAFA TERMICA GT COLORS 750ML RSA CL 3;UND;1;110;110;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;63135;***GARRAFA TERMICA GT COLORS 750ML RSA ES 3;UND;1;110;110;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60047;***GARRAFA TERMICA GT COLORS 750ML AZ ES 3;UND;1;110;110;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;63127;***GARRAFA TERMICA GT COLORS 750ML LILAS 3;UND;1;110;110;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;63126;***GARRAFA TERMICA GT COLORS 750ML VD CL 3;UND;1;110;110;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60303;***GARRAFA TERMICA GT COLORS 500ML LILAS 3;UND;1;89;89;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60044;***GARRAFA TERMICA GT COLORS 750ML PRETO 3;UND;1;110;110;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60049;***GARRAFA TERMICA GT COLORS 500ML RSA ES 3;UND;1;89;89;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60304;***GARRAFA TERMICA GT COLORS 500ML VD CL 3;UND;1;89;89;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;60050;***GARRAFA TERMICA GT COLORS 500ML AZ ES 3;UND;1;89;89;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;63540;***GARRAFA TERMICA GT COLORS 350ML AZ ES 3;UND;1;63;63;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000295550010004609251004609268;2025-01-17T12:44:44-03:00;63536;***GARRAFA TERMICA GT COLORS 350ML PRETO 3;UND;1;63;63;96170010;5403;90;0;7272825000295;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;63537;***GARRAFA TERMICA GT COLORS 350ML RSA CL 3;UND;5;63;315;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;63540;***GARRAFA TERMICA GT COLORS 350ML AZ ES 3;UND;5;63;315;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;60304;***GARRAFA TERMICA GT COLORS 500ML VD CL 3;UND;5;89;445;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;60050;***GARRAFA TERMICA GT COLORS 500ML AZ ES 3;UND;5;89;445;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;60005;***GARRAFA TERMICA GT COLORS 500ML CINZA 3;UND;4;89;356;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;60303;***GARRAFA TERMICA GT COLORS 500ML LILAS 3;UND;5;89;445;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;63538;***GARRAFA TERMICA GT COLORS 350ML AZ CL 3;UND;5;63;315;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;64512;***MOUSE S FIO GT COMPACT 3 PRETO;UND;3;48.2916;144.87;84716053;5403;90;1;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;26365;***CXS USB GT 6W RMS SOUND PRETA AZUL;UND;4;29;116;85182200;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;65242;***LIMPADOR DE TELAS  120ML;UND;15;11;165;29054900;5102;;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;66417;***SSD 240GB GOLDENTEC SATA;UND;4;131.2073;524.83;84717040;5403;90;1;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;54812;***MOUSE GT OPTICO 1200 PRETO;UND;20;5.9226;118.45;84716053;5403;90;1;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825000457550010015790331015790349;2025-01-25T10:28:30-03:00;60005;***GARRAFA TERMICA GT COLORS 500ML CINZA 3;UND;1;89;89;96170010;5403;90;0;7272825000457;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107272825005335550010001758481001758499;2025-01-27T10:14:16-03:00;50912;SSD 120GB GOLDENTEC SATA;UND;1;91;91;84717040;1202;60;0;7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA
23250107342785000553550010003344051144852520;2025-01-06T17:05:00-03:00;2450;ESPIRAL 12 MM 070 FLS PCT 100 UN PRETO;PC;12;15.136;181.63;39162000;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003344051144852520;2025-01-06T17:05:00-03:00;2288;COLA ISOPOR POLAR C/90GRS;TB;12;5.104;61.25;35069190;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003344051144852520;2025-01-06T17:05:00-03:00;2283;COLA ISOPOR POLAR C/40GRS;TB;60;3.2725;196.35;35069190;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003344051144852520;2025-01-06T17:05:00-03:00;9144;COLA ISOPOR KOALA C/40GRS;TB;60;1.892;113.52;35061090;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003344051144852520;2025-01-06T17:05:00-03:00;1288;COLA ISOPOR KOALA C/90GRS;TB;60;4.092;245.52;35061090;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003344051144852520;2025-01-06T17:05:00-03:00;58954;BOBINA TERMICA 57 X 15 AMARELA 48G;UN;162;1.364;220.97;48119019;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;28952;BALAO SAO ROQUE NR.07 C/50UN BRANCO;PC;22;7.216;158.75;95030099;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;23909;BORRACHA CIS DADINHOS POTE C/24 UN;PT;4;48.15;192.6;40169200;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;8431;MARCADOR QUADRO BRANCO REC.PILOT AZUL;UN;48;10.795;518.16;96082000;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;58449;CAD.CALIGRAFIA C.DURA 40F PAUTA T.SA M.P;UN;10;4.84;48.4;48202000;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;58452;CAD.CALIGRAFIA C.DURA 40FLS T.SARA M.P;UN;10;4.84;48.4;48202000;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;54980;GRAMPEADOR PISTOLA 106/6/8 CORPO METAL;UN;2;68.024;136.05;84729040;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;25612;TINTA MASTER EP BULK INK 664 100ML PRETA;TB;20;6.165;123.3;32151100;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;37743;TINTA MASTER EP BULK INK 664 100ML CYANO;TB;10;6.165;61.65;32151100;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;37744;TINTA MASTER EP BULK INK 664 100ML MAGEN;TB;10;6.165;61.65;32151100;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;44914;TINTA EPSON BULK 504/544 70ML CIANO;TB;10;8.91;89.1;32151900;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;44916;TINTA EPSON BULK 504/544 70ML AMARELO;TB;10;8.91;89.1;32151900;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;44913;TINTA EPSON BULK 504/544 127ML PRETO;TB;20;7.92;158.4;32151900;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;44915;TINTA EPSON BULK 504/544 70ML MAGENTA;TB;10;8.91;89.1;32151900;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003350301160791420;2025-01-15T09:45:00-03:00;37745;TINTA MASTER EP BULK INK 664 100ML AMAR;TB;10;6.165;61.65;32151100;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;28954;BALAO SAO ROQUE NR.07 C/50UN AZUL BABY;PC;15;7.216;108.24;95030099;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;28960;BALAO SAO ROQUE NR.07 C/50UN VD MACA;PC;15;7.216;108.24;95030099;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;19368;COLA GLITER 06 CORES X 25GRS;UN;60;8.976;538.56;35061090;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;37386;COLA GLITTER TB 35GRS COR VERMELHO;TB;24;3.5112;84.27;35069190;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;28702;EVA IBEL 40 X 95 C/10 UN LARANJA;PC;4;31.3;125.2;40021911;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;51336;EVA PLACA GLITTER MAKE 40X48 OURO;UN;50;2.64;132;39211900;5403;90;2;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;37438;TINTA PLAST.ARTESANATO 37ML BRANCO;TB;24;3.315;79.56;32131000;5403;90;5;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;37439;TINTA PLAST.ARTESANATO 37ML PRETO;TB;24;3.315;79.56;32131000;5403;90;5;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;5217;TINTA TECIDO FOSCA 37ML COR BRANCA;TB;24;3.485;83.64;32131000;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;5432;TINTA TECIDO FOSCA 37ML COR PRETO;TB;24;3.485;83.64;32131000;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003352141545119010;2025-01-17T13:06:00-03:00;48307;FITA DEMARCACAO AREA 70 X 200M ZEBRADA;RL;6;10.78;64.68;39189000;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003355581446312719;2025-01-22T16:28:00-03:00;932;PAPEL REPORT BRANCO A-4 C/500FLS 75GRS;RS;200;21.5;4300;48025610;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003355581446312719;2025-01-22T16:28:00-03:00;1698;PAPEL ESCOLAR 40 KG A-4 C/200 FLS BRANCO;PC;10;22.088;220.88;48025793;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250107342785000553550010003355581446312719;2025-01-22T16:28:00-03:00;1700;PAPEL ESCOLAR 60 KG A-4 C/50 FLS BRANCO;PC;50;9.265;463.25;48025810;5403;90;0;7342785000553;SODINE - SOC. DIST. DO NE LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5623;TOALHA LAVABO SUBLI AMARELO;UN;10;7.2;72;63026000;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5197;TOALHA LAVABO AVELUDADA PRETA;UN;10;7.2;72;63026000;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5182;TOALHA LAVABO SUBLI BRANCA;UN;20;5.36;107.2;63026000;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5177;TOALHA LAVABO SUBLI AZUL ESCURA;UN;10;5.36;53.6;63026000;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5172;TOALHA LAVABINHO SUBLI LARANJA;UN;5;3.08;15.4;63029100;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5168;TOALHA LAVABINHO SUBLI AZUL MEDIO;UN;10;3.08;30.8;63029100;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5167;TOALHA LAVABINHO SUBLI AZUL ESCURO;UN;10;3.08;30.8;63029100;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5160;TOALHA LAVABINHO SUBLI PINK;UN;10;3.08;30.8;63029100;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5159;TOALHA LAVABINHO SUBLI ROSA CLARO;UN;5;3.08;15.4;63029100;5405;60;0;8976685000118;S O CONCI e CIA LTDA
23250108976685000118551110000009471551809849;2025-01-23T14:32:22-01:00;5158;TOALHA LAVABINHO SUBLI VERDE CLARO;UN;5;3.08;15.4;63026000;5405;60;0;8976685000118;S O CONCI e CIA LTDA
