key;cEAN;cProd;xProd;maxPrice
7898685640238;7898685640238;47568;MOVIMENTO DE CAIXA SIDGRAPH 100F 4023;12.35
7897357101459;7897357101459;18010;ETIQUETA FITACREL ADES MX5500 10M;2.15
7896303600053;7896303600053;5556;CLIPE ACC 2/0 CX/100U;3.11
7898572600109;7898572600109;42119;CADERNETA CADERNUS ZAP NOT 1/64 40F;0.6
7896303600657;7896303600657;2888;GRAMPO ACC ROCAMA 106/8 CX/5000 UN;21.23
39203;;39203;CARTOL D.FACE PREMIATTA 48X66 PINK 10698;0.85
7908251200596;7908251200596;56872;CARTOL D.FACE PREMIATTA 48X66 VD PASTEL;0.85
37420;;37420;CARTOL D.FACE PREMIATTA 48X66 AM 10669;0.85
7898432536692;7898432536692;29973;CARTOLINA D.FACE RIDET 20FLS LAR;0.85
7908251200572;7908251200572;56873;CARTOL D.FACE PREMIATTA 48X66 AZ PASTEL;0.85
7898432536722;7898432536722;29976;CARTOLINA D.FACE RIDET 20FLS VBA;0.85
7898432536685;7898432536685;29972;CARTOLINA D.FACE RIDET 20FLS MAR;0.81
37425;;37425;CARTOL D.FACE PREMIATTA 48X66 VM 10672;0.85
7895067010443;7895067010443;32349;LACO PRONTO SOLIDER 27X46 SORT 1044;3.3
7895067010405;7895067010405;33598;LACO PRONTO SOLIDER 1040;1.84
7891027243487;7891027243487;37627;GRAMPEADOR TILI G101 MINI RS BL 243485;11.29
7891027282943;7891027282943;41861;GRAMPEADOR TILI G101 MINI RS C BL 282944;11.29
7891027904333;7891027904333;4282;GRAMPEADOR TILI G101 MINI PT BL 289108;11.29
7895067010382;7895067010382;34574;LACO PRONTO SOLIDER 1,3X25,5 1038;1.3
7897464701085;7897464701085;10482;COLA KOALA BRANCA 1000KG REF 5423;12.45
7896572034658;7896572034658;50321;REABASTECEDOR P/MARC QB COMPACT 30ML AZ;7.27
10405;;10405;CORRETIVO DELTA ADESIVO OFFICE REF 1001S;1.47
7898738760692;7898738760692;29951;PAPEL CREPOM RIDET MAIS CO 48X2M AZR;0.99
7898738760685;7898738760685;29950;PAPEL CREPOM RIDET MAIS CO 48X2M AZC;0.99
7898432536869;7898432536869;29945;PAPEL CREPOM RIDET MAIS CO 48X2M V F;0.99
7898738760708;7898738760708;29952;PAPEL CREPOM RIDET MAIS CO 48X2M AZE;0.99
7898738760715;7898738760715;29948;PAPEL CREPOM RIDET MAIS CO 48X2M LL;0.99
7895067010504;7895067010504;37635;LACO PRONTO SOLIDER 45X68 1050;5.78
7895067010368;7895067010368;57120;LACO PRONTO SOLIDER 11X20 1036;0.93
7895067010429;7895067010429;32350;LACO PRONTO SOLIDER 20X40 10420;2.82
7896326925713;7896326925713;4145;PISTOLA CIS P/COLA QUENTE PEQUENA REF468;25.57
7898306081976;7898306081976;43845;PAPEL OFF PAPER OPALINE 180G A4 C/50F BR;15.76
41971;;41971;CAD CADERNUS DESENHO 48F S/SEDA;3.74
7894494754890;7894494754890;55695;CAD JANDAIA 40F BROC CALIG FEM 02 75489;3.94
7894494754647;7894494754647;55699;CAD JANDAIA 40F BROC CALIG MASC 01 75464;3.94
51967;;51967;PAPEL 40KG F ANTONIO C/200F BRANCO;23.8
7894494735776;7894494735776;53399;CAD JANDAIA 1/4 200F CD ESP MAS 02 73577;8.26
7894494004070;7894494004070;27858;CAD JANDAIA 1/4 48F BROCH JANDAINHA 407;1.6
7894494735769;7894494735769;53006;CAD JANDAIA 1/4 96F CD ESP MASC 02;4.69
7898572600024;7898572600024;29705;CAD CADERNUS 1/4 96F ESP ADVENTUR LIFE;3.02
7894494735806;7894494735806;53396;CAD JANDAIA 1/4 200F CD ESP FEM 01 73580;8.26
7896572013516;7896572013516;24899;PINCEL ATOMICO COMPACTOR AVULSO PRETO;2.53
7896572013554;7896572013554;27131;PINCEL ATOMICO COMPACTOR AVULSO VERMELHO;2.53
7896572013530;7896572013530;3816;PINCEL ATOMICO COMPACTOR AVULSO AZUL;2.53
7897294400318;7897294400318;8406;CONJUNTO DESENHO ESCOLAR 2.GRAU TRANSP.;4.733333
7891153168128;7891153168128;5599;SUPER COLA PANO ACRILEX 35G 16812;4.12
7896326918081;7896326918081;2698;GRAFITE BIG TREE 0.7 HB;1.36
7898432535619;7898432535619;29959;PAPEL SEDA RIDET C/100F AMARELO;21.38
7898738761361;7898738761361;29967;PAPEL SEDA RIDET C/100F MARROM;20.55
7898432535671;7898432535671;29962;PAPEL SEDA RIDET C/100F AZUL CLARO;21.34
7909107791961;7909107791961;28613;SACO CROMUS 25X37 C/50 TRANS SORTIDO;17.96
7898432552821;7898432552821;29975;CARTOLINA D.FACE RIDET 20FLS VCL;0.85
13124610-00;;13124610-00;FILTRO DE ALTA EFICIENCIA;78.72
7896009762208;7896009762208;7149;BATERIA 2X9V ALCALINA DESC 50% NA SEG CAR 2 UND;34.37
783094031487;783094031487;7283;PILHA CR2025 CART C/5 UND CAR 5 UND;36.73
7896009760099;7896009760099;7287;PILHA AMARELINHA PEQUENA AA TB 48 PILHA TUBO 48 UND;42.8
7896009725012;7896009725012;7984;BATERIA 9V ALCALINA CAR 1 UND;26.41
345;;345;FGO - FILE DE PEITO GUIBOM CX 18KG;18.49
2888;;2888;LING TOSC SUINA AURORA 700GR CX 24 UNIDADES;15.2
16738;;16738;LONA 440G 3,20MX50M GLOSS F.PRETO(ID);1297.495
16751;;16751;LONA 440G 3,20MX50M MATTE F.PRETO(ID);1297.495
6809;;6809;VINIL IMP GLOSS 3900 1,06X50M PERM(FI);530
6666;;6666;VINIL IMP GLOSS 3900 1,52X50M PERM(FI);760.01
13787;;13787;VINIL IMP GLOSS GREY 3903 1,06X50M P(FI);572.4
10198;;10198;CABO PARA BANNER 16MMX1,50CM 5/8;85
10586;;10586;CABO PARA BANNER 19MMX1,50CM 3/4;135
10588;;10588;CABO PARA BANNER 23MMX1,50CM 7/8;108
15620;;15620;ADES FOSCO 085 096X066 FASPRINT(S1600);387.13
12415;;12415;CCH 300 066X096 NEVIA GLOSS(ID);350.15
6162;;6162;CCH 115 064X088 FIT GLOSS;244.4
6309;;6309;CCH 115 066X096 FIT SILK;255.42
4176;;4176;OS 075 066X096 A.ALVURA;255.46
15126;;15126;KRAFT 080 NAT 066X096 AMBIK;135.26
15679;;15679;KRAFT 240 NAT 066X096 KLALINER;215.42
15017;;15017;KRAFT 355 NAT 066X096 WESTROCK;269
7899555658445;7899555658445;53752;***PLACA S1155 H61 DDR3 GE M2 GT;139
7899555656717;7899555656717;69367;***COMP GAMER I7 10G, 16, 240, LNX;3199
203652;;203652;METALON 50mm X 30mm 1,25mm GA 6000mm;10.02
203642;;203642;METALON 30mm X 30mm 1,25mm GA 6000mm;10.02
650840;;650840;BARRA CHATA 2 X 3/16 6m N;9.98
204781;;204781;PERFIL U 2 25mm 2,00mm LQ 6000mm;8.15
7892327518862;7892327518862;50100;TOM SOB 3P 032A 6H 220/240V IP44 AZ (05169.3206.44);39.86
2641;;2641;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV PRETO GG;42.8
1543685;;1543685;CHAPAS PLASTCIAS DE POLIESTIRENO , NAO ALVEOLARES;275.9
1534101;;1534101;CHAPAS PLASTICAS DE POLIESTIRENO SEM SUPORTE;349.9
1547365;;1547365;CHAPAS PLASTICAS DE POLIESTIRENO SEM SUPORTE;249.9
7908214718182;7908214718182;56161;GRAMPO TRILHO FUTURO CX/50;8.29
7896303600022;7896303600022;5565;CLIPE ACC 6/0 CX/50U;4.17
7898306081327;7898306081327;15398;PAPEL FOTO A4 180G OFF PAPER C/50FLS;15.98
23666;;23666;PAPEL PARANA VMP 80X100 80G 10F;11.23
40141224996;40141224996;56502;T.N.T 100X140 JC DECOR PRETO;1.13
40141224989;40141224989;56501;T.N.T 100X140 JC DECOR MARROM;1.13
40141225023;40141225023;56505;T.N.T 100X140 JC DECOR ROXO;1.21
40141225030;40141225030;56506;T.N.T 100X140 JC DECOR VERDE BANDEIRA;1.13
40141225009;40141225009;56503;T.N.T 100X140 JC DECOR ROSA BEBE;1.13
7896452816770;7896452816770;49930;PASTA ELAST.PLASCONY FINA OF CRISTAL;1.848
7896644715751;7896644715751;24030;PASTA OF FINA POLIBRAS C/ABA SOFT AMAREL;1.62
7896644715720;7896644715720;5441;PASTA OF FINA POLIBRAS C/ABA SOFT AZUL;1.62
7896452816756;7896452816756;49934;PASTA ELAST.PLASCONY FINA OF LILAS;1.848
7896452816787;7896452816787;49936;PASTA ELAST.PLASCONY FINA OF VERDE;1.848
32088;;32088;PASTA OF FINA POLIBRAS C/ABA SOFT ROSA;1.62
7896644715744;7896644715744;5440;PASTA POLIBRAS C/ABA OF SOFT FINA VERM;1.58
34114;;34114;PASTA OF FINA DAC POLIPR ECONO 501PP-FM;1.71
7896452816794;7896452816794;49937;PASTA ELAST.PLASCONY FINA OF VERMELHA;1.848
7908363802466;7908363802466;58418;GRAMPEADOR ONDA METAL 16CM 50F 4811069;22.83
7899320388607;7899320388607;49046;FITA EURO 45X50 PP33 TRANSPARENTE;4.85
7899320389673;7899320389673;54294;FITA EURO DUPLA FACE 24X30 DPF740;11.03
7896603800788;7896603800788;52480;FITA ADELBRAS 16X50 CREPE MASK 710;4.14
7896193250291;7896193250291;46303;FITA FORTE ADERE 12X1.5M DECOR/ART;4.27
7896193241275;7896193241275;46518;FITA FORTE ADERE 24X1.5M DECOR/ART;8.54
7897294409922;7897294409922;31132;QUADRO AVISO ACRILICO A-4 23X31 CRISTAL;17.468
7897464701009;7897464701009;10454;COLA KOALA BRANCA 40G REF 5121S;0.9
7908215014863;7908215014863;28584;PLASTICO PRIME POUCH 220X307MM C/100;61.09
7908215014931;7908215014931;28585;PLASTICO PRIMEPLAST POUCH 303X426 C/100;121.64
25365;;25365;CHAPAS PLAST POLIEST 1,05MX2,05M ESPE 2,4 VERDE;275.9
24591518;;24591518;FILTRO DE OLEO PARA MOTOR - ONIX/PRI/CO;42.83
90528145;;90528145;ANEL VEDADOR DO BUJAO DO CARTER ONIX/PR;11.39
G8553888;;G8553888;OLEO SINTETICO P/ MOTOR 0W-20 API SP DEXOS1 GEN3;98.34
11736;;11736;KIT CCH OUTDOOR 090 1,50X200M DESIGN GLO;435
15631;;15631;REFIL TINTA F6470 MAGENTA 1,6LT;711.54
7899555687582;7899555687582;60472;***HEADSET GAMER GT ORION;184
7899555689609;7899555689609;66448;***MON 20 60HZ HD TCN;341
7899555689128;7899555689128;66028;***SSD 240GB GOLDENTEC SATA;144
7899555688275;7899555688275;62826;***HEADSET GAMER GT INFINITY;184
7891191003702;7891191003702;939;PAPEL REPORT BRANCO A-3 C/500FLS 75GRS;47.337
7897357103873;7897357103873;260005;ETIQUETA FITACREL P/ETIQ.SORTIDA  C/10RL;22.44
7898449082991;7898449082991;59577;FLANELOGRAFO ALUM A 0.90X0.60 FELTRO VD;81.43
7897464700019;7897464700019;2649;GIZ ESCOLAR BRANCO DELTA CX/64 0202;3.06
7896931866487;7896931866487;61699;PAPEL VIVALDI A-4 185G C/25FLS CHOCOLATE;20.15
7896931866517;7896931866517;61700;PAPEL VIVALDI A-4 185G C/25FLS PRETO;20.15
7896931866210;7896931866210;61740;PAPEL VIVALDI A-4 185G C/25FLS AM CANAR;20.15
46928;;46928;CARTOLINA D.FACE 48X66 BRANCO;0.836
7899178593925;7899178593925;8928;PLASTICO PLASTIF.ROLO 340MMX 60M X 0,005;158.3912
7908229105304;7908229105304;58195;PLASTICO PLASTIF. A-3 303X426 C/100UN;145.992
7898907916011;7898907916011;6937;FLANELA MEDIDA 39 X 59 CM AMARELA;1.628
7898639410993;7898639410993;50212;S.LIXO DOKAPACK 200L PRETO C/100UN;20.64
7898639410986;7898639410986;40578;S.LIXO DOKAPACK 100L PRETO C/100UN;15.928
7897464701030;7897464701030;7665;COLA BRANCA KOALA 90GRS;1.96
7897562204150;7897562204150;951;PASTA AZ FRAMA OFICIO LARGA;10.8865
7898056270019;7898056270019;38714;PAPEL HIG.BRANCO 30M X 4 RLS HIGIPEL;3.015
7897562202552;7897562202552;952;PASTA AZ FRAMA OFICIO ESTREITA;10.2
1588;;1588;POLIESTIRENO PSAI TRILAMINADO BCO (2X1) 2.0;83
4515;;4515;PVC EXPANDIDO 3MM ( 1.22 X 2.44 );90
1095781;;1095781;Par de Placas de Carro;180
230;;230;IMP. PORTA CARTAO C/CORDAO AUSTIMO;7
3838;;3838;IMP. CORDAO P/ CRACHA C/TRAVA C/12 UNI;42
5845;;5845;MAQ. APONTADOR REAL LOVE;3.5
6905202405384;;6905202405384;BOLSA TRANSPARENTE 10X18X20CM REF:240538;13
6905202405452;;6905202405452;PRES. SACOLA P/ GARRAFA VISOR TRANSP. 13X8.5X34CM REF:240545;7
6905202405476;;6905202405476;PRES. SACOLA TRANSP. 26X12X33CM REF:240547;8
6905202406435;;6905202406435;PRES. SACOLA 30X20X16CM TRANSPARENTE REF:240643;8
6905202406442;;6905202406442;PRES. SACOLA P/ GARRAFA 34X13X9CM REF:240644;8
6905202406459;;6905202406459;BOLSA TRANSPARENTE 16.5X20X9.5CM REF:240645;11
6905212409457;;6905212409457;CHAV. CORACAO PELUCIA 11X7CM REF:240945;5
6908112315217;;6908112315217;PRES. LACO FACIL 10 UNID 1.3X25CM VERMELHO REF:231545;0.8
6908112315224;;6908112315224;PRES. LACO FACIL 10 UNID 1.3X25CM ROSA REF:231546;0.8
6908112315231;;6908112315231;PRES. LACO FACIL 10 UNID 1.3X25CM PINK REF:231547;0.8
6908112315248;;6908112315248;PRES. LACO FACIL 10 UNID 1.3X25CM DOURADO REF:231548;0.8
6908112315262;;6908112315262;PRES. LACO FACIL 10 UNID 1.3X25CM LILAS REF:231550;0.8
6908112315279;;6908112315279;PRES. LACO FACIL 10 UNID 1.3X25CM AZUL ESCURO REF:231551;0.8
6908112315286;;6908112315286;PRES. LACO FACIL 10 UNID 1.3X25CM ROXO REF:231552;0.8
6908112315293;;6908112315293;PRES. LACO FACIL 10 UNID 1.3X25CM AZUL CLARO REF:231553;0.8
6908112315309;;6908112315309;PRES. LACO FACIL 10 UNID 1.3X25CM VERDE REF:231554;0.8
6908112315316;;6908112315316;PRES. LACO FACIL 10 UNID 1.3X25CM AMARELO REF:231555;0.8
6908112315361;;6908112315361;PRES. LACO FACIL 10 UNID 1.6X33CM PRATA REF:231560;1.5
6908112315583;;6908112315583;PRES. LACO FACIL 10 UNID 2.6X46CM PRATA REF:231582;3
6908112315767;;6908112315767;PRES. LACO FACIL 10 UNID 2.6X46CM DETALHE VERMELHO REF231600;5
6908112315804;;6908112315804;PRES. LACO FACIL 10 UNID 2.6X46CM BRILHO VERMELHO REF:231604;5
6908112315927;;6908112315927;PRES. LACO FACIL 10 UNID 1.6X33CM BRILHO VERMELHO REF:231616;2.5
6908112315934;;6908112315934;PRES. LACO FACIL 10 UNID 1.6X33CM BRILHO PINK REF:231617;2.5
6908112315941;;6908112315941;PRES. LACO FACIL 10 UNID 1.6X33CM BRILHO DOURADO REF:231618;2.5
6908112315958;;6908112315958;PRES. LACO FACIL 10 UNID 1.6X33CM BRILHO PRATA REF:231619;2.5
6908890881201;;6908890881201;PRES. LACO FACIL 12X250 10 UNID;0.8
6908890881270;;6908890881270;PRES. LACO FACIL 30X480 5 UNID;4.5
6998081670240;;6998081670240;PRES. LACO FACIL 12X250 10 UNID CARINHO;0.5
6998081670257;;6998081670257;PRES. LACO FACIL 18X340 10 UNID CARINHO;1.5
6998081670288;;6998081670288;PRES. LACO FACIL 12X250 10 UNID CARINHO;0.5
6998081670295;;6998081670295;PRES. LACO FACIL 18X340 10 UNID CARINHO;1.5
6998081670325;;6998081670325;PRES. LACO FACIL 12X250 10 UNID CARINHO;0.5
6998081670332;;6998081670332;PRES. LACO FACIL 18X340 10 UNID CARINHO;1.5
7890503589088;;7890503589088;MAQ. ESPONJA SABRINA SATO C/ 2 UNID;10
7908174900061;;7908174900061;IMP. JOGO DOMINO DE OSSO REF:HT63902;24
7908174947554;;7908174947554;IMP. DADOS DE PLASTICO C/6 UNID;5
7908732346188;;7908732346188;ME. BLOCO DE ANOTACAO REF:DTK24139;5
7908732346263;;7908732346263;ME. BLOCO DE ANOTACAO REF:DT24147;5
7908878801480;;7908878801480;ME. CANETINHA PROFISSIONAL C/ PONTA DUPLA C/24 UNID;40
8756;;8756;IMP. CORDAO P/ CRACHA C/12 UNI AUTISMO;36
7890000007276;7890000007276;727;F- [ROT] 30X20X3 ADESIVO COUCHE;6.5
7890000007702;7890000007702;770;F- [ROT] 25X50X4 NYLON TARJA;19
7890000018715;7890000018715;1871;CP - PULSEIRA DE IDENT. LASER GREEN;0.3
7890000018739;7890000018739;1873;CP - PULSEIRA DE IDENT. LASER AMARELO;0.3
7890000022149;7890000022149;2214;CP - PULSEIRA DE IDENT. LASER PINK;0.3
7890000037297;7890000037297;3729;F- [ROT] 40X40X1 TERMIC BALANCA S/ LACRE;5.9
4895;;4895;CP - PULSEIRA DE IDENT. LASER ORANGE;0.3
6767;;6767;CP - PULSEIRA DE IDENT. LASER DOURADO;0.25
10156;;10156;FITA P/ IMPRESSAO EVOLU 110X74M (CERA);10
13693;;13693;RIBBON PRATA SR130 30X200 (RESINA);100
7899021376774;7899021376774;55649;7899021376774 Cola Quente C0 7,2mm (01 Kg);32.67
7899021376750;7899021376750;55651;7899021376750 Cola Quente C0 11mm (01 Kg);32.67
7899021382515;7899021382515;45295;Folha Borracha EVA IBEL 40x95,Gliter Especial Preto - 118 -10;53.2
7899021382492;7899021382492;45293;Folha Borracha EVA IBEL 40x95,Gliter Especial Prata - 116 -10;53.2
7899021382508;7899021382508;45294;Folha Borracha EVA IBEL 40x95,Gliter Especial Branco - 117 -10;53.2
7899021382416;7899021382416;45284;Folha Borracha EVA IBEL 40x95,Gliter Especial Ouro -107 -10;53.2
7899021382430;7899021382430;45286;Folha Borracha EVA IBEL 40x95,Gliter Especial Vermelho-109-10;53.2
7899021382447;7899021382447;45287;Folha Borracha EVA IBEL 40x95,Gliter Especial Fucsia- 110 -10;53.2
7899021382454;7899021382454;45288;Folha Borracha EVA IBEL 40x95,Gliter Especial Lilas - 112 -10;53.2
7899021382478;7899021382478;45291;Folha Borracha EVA IBEL 40x95,Gliter Especial Verde - 114 -10;53.2
7899021382461;7899021382461;45290;Folha Borracha EVA IBEL 40x95,Gliter Especial Azul - 113 -10;53.2
7899021382539;7899021382539;45305;Folha Borracha EVA IBEL 40x95,Gliter Especial Champanhe - 132 -10;53.2
7899021345060;7899021345060;30427;Folha  Borracha EVA IBEL, Atoalhado, 40x48,  Branco, A - 10;34.1
7899021345183;7899021345183;30508;Folha  Borracha EVA IBEL, Atoalhado, 40x48,  Verde Bandeira, A - 10;34.1
7899021361312;7899021361312;39750;Folha Borracha EVA IBEL, 40x48, Preto G- esp. Ref-118;32.2
7899021361305;7899021361305;39749;Folha Borracha EVA IBEL, 40x48, Prata G- esp. Ref-116;32.2
7899021361299;7899021361299;39748;Folha Borracha EVA IBEL, 40x48, Branco G- esp. Ref-117;32.2
7899021361367;7899021361367;39445;Folha Borracha EVA IBEL, 40x48, Ouro G- esp. Ref-107;32.2
7899021361343;7899021361343;39752;Folha Borracha EVA IBEL, 40x48, Vermelho G-esp. Ref-109;32.2
7899021361329;7899021361329;39446;Folha Borracha EVA IBEL, 40x48, Fucsia G- esp. Ref-110;32.2
7899021368205;7899021368205;39740;Folha Borracha EVA IBEL, 40x48, Rosa Claro G esp. Ref-135;32.2
7899021361336;7899021361336;39447;Folha Borracha EVA IBEL, 40x48, Lilas G- esp. Ref-112;32.2
7899021361398;7899021361398;39756;Folha Borracha EVA IBEL, 40x48, Verde G- esp. Ref-114;32.2
7899021361381;7899021361381;39448;Folha Borracha EVA IBEL, 40x48, Azul G-esp. Ref-113;32.2
7899021368250;7899021368250;39745;Folha Borracha EVA IBEL, 40x48, Azul Petroleo G esp. Ref-140;32.2
7899021368168;7899021368168;39736;Folha Borracha EVA IBEL, 40x48, Cinza G- esp. Ref-131;32.2
7899021361350;7899021361350;39753;Folha Borracha EVA IBEL, 40x48, Ouro Luz G-esp. Ref-106;32.2
7899021368175;7899021368175;39737;Folha Borracha EVA IBEL, 40x48, Chapanhe G- esp. Ref-132;32.2
7899021380986;7899021380986;44791;Folha Borracha EVA IBEL, 40x48, Verm. Cereja G-esp. Ref-214;32.2
7899021368229;7899021368229;39742;Folha Borracha EVA IBEL, 40x48, Verde Folha G- esp. Ref-137;32.2
7899021380962;7899021380962;44789;7899021380962 Folha Borracha EVA IBEL, 40x48, Verde Aurora G- esp. Ref-216;32.2
7899021380955;7899021380955;44773;Folha Borracha EVA IBEL, 40x48, Azul Violeta G esp. Ref-217;32.2
7899021360599;7899021360599;49471;7899021360599 Folha Borracha EVA IBEL, 40x48, Cinza G- esp. Ref-219;32.2
7899021374114;7899021374114;49475;7899021374114 Folha Borracha EVA IBEL, 40x48, Vermelho G- esp. Ref-282;32.2
7899021360629;7899021360629;49478;7899021360629 Folha Borracha EVA IBEL, 40x48, Azul G- esp. Ref-285;32.2
7899021350347;7899021350347;49482;7899021350347 Folha Borracha EVA IBEL, 40x48, Lilas G- esp. Ref-289;32.2
7899021350354;7899021350354;49483;7899021350354 Folha Borracha EVA IBEL, 40x48, Lilas G- esp. Ref-290;32.2
7899021350361;7899021350361;49484;7899021350361 Folha Borracha EVA IBEL, 40x48, Lilas G- esp. Ref-291;32.2
7899021350385;7899021350385;49486;7899021350385 Folha Borracha EVA IBEL, 40x48, Vermelho G- esp. Ref-293;32.2
7899021302704;7899021302704;10996;Tapete Alfabeto 10cm x 10cm x 0,5cm;12.22
7899021308768;7899021308768;10997;Tapete Alfabeto 20cm x 20cm x 0,5cm;34.02
7899021302728;7899021302728;11012;Tapete Numerico 10cm x 10cm x 0,5cm;4.68
7899021321156;7899021321156;21459;Tapete Objetos 30cm x 30cm x 0,5cm;25.19
7899021321101;7899021321101;21451;Tapete Animais  30cm x 30cm x 0,5cm;25.15
7899021321125;7899021321125;20458;Tapete Numerico 30cm x 30cm x 0,5cm;28
7899021304999;7899021304999;10969;Amarelinha 30cm x 30cm x 0,5cm;36.18
7897237363946;7897237363946;52535;PASTA ELAST.DAC LINE FINA OF CRISTAL;1.848
34116;;34116;PASTA OF FINA DAC POLIPR ECONO 501PP-RS;1.71
7897237363960;7897237363960;34118;PASTA OF FINA DAC POLIPR ECONO 501PP-VD;1.71
34119;;34119;PASTA OF FINA DAC POLIPR ECONO 501PP-VM;1.71
34113;;34113;PASTA OF FINA DAC POLIPR ECONO 501PP-AZ;1.71
34115;;34115;PASTA OF FINA DAC POLIPR ECONO 501PP-LL;1.71
70330181113;70330181113;18419;CANETA BIC CRISTAL BOLD 1.6 AZUL 884633;1.4
33711;;33711;CANETA BIC ULTRA FINA 0.7 AZ C/25 902488;0.97
33712;;33712;CANETA BIC ULTRA FINA 0.7 PT C/25 902489;0.97
7896572034719;7896572034719;52606;TINTA MARC QUADRO BR COMPACTOR 30ML PT;7.2072
39071;;39071;PAPEL 60KG F ANTONIO C/50F BRANCO;10.85
7891153169101;7891153169101;8351;VERNIZ ACRILICO FOSCO 100M 16910;11.6
7897834414706;7897834414706;19139;FITA FIDEPLA 30X30 AMARELO;7.26
7897834414805;7897834414805;20919;FITA FIDEPLA 30X30 DOURADA;7.26
7897834414614;7897834414614;2074;FITA FIDEPLA 20X30 DOURADO;5.05
7897834414577;7897834414577;2073;FITA FIDEPLA 20X30 AZUL VIVO;5.05
4902505343575;4902505343575;26453;REFIL PILOT P/MARCADOR QUADRO WBS-VBM VD;4.96
4902505343544;4902505343544;11985;REFIL PILOT P/MARCADOR QUADRO WBS-VBM PT;4.96
4902505370731;4902505370731;30211;REFIL PILOT P/MARCADOR QUADRO WBS-VBM VI;4.96
4902505343636;4902505343636;32569;REFIL PILOT P/MARCADOR QUADRO WBS-VBM LA;4.96
7896572034672;7896572034672;50084;REABASTECEDOR P/MARC QB COMPACT 30ML VM;7.07
7897476600772;7897476600772;52504;PERFURADOR BAZZE METAL 1FURO 8F 600772;7.67
7909438011400;7909438011400;21768;MARCA TEXTO CIS LUMINI PAST AZUL;2.14
7898306083307;7898306083307;52850;BLOCO ADESIVO TRANSP 76X76 OFF STICK;6.35
7891153043005;7891153043005;22426;TINTA ACRILEX TEC 37M MET 4340 532 OURO;8.39
38372;;38372;BLOCO JOCAR 38X50 ADES FLUOR C/4 91115;5.48
7898048137740;7898048137740;58871;PAPEL CELOFANE VMP 80X100 50FL CRISTAL;34.77
4902505343568;4902505343568;8433;TINTA MARC QUADRO BR REFIL PILOT AZUL;4.9104
7894494004308;7894494004308;57992;CAD JANDAIA 48F DES FLEX BASIC ART 430;3.55
7897838501969;7897838501969;39742;BARBANTE SOBERANO CRU 75MT 8-P100;3.29
7898613219185;7898613219185;50881;GRAMPEADOR BRW PLAST 20FL PT GP1002;10.1
7897975037017;7897975037017;15488;PE DE MOUSE MAXPRINT MINI 603550 AZ;6.8
44351;;44351;CARTOLINA D.FACE RIDET 5FL OURO;11.49
7899440903711;7899440903711;28734;PAPEL LAMINADO CROMUS 45X59 DOURADO 40F;1.04
7897464700026;7897464700026;2650;GIZ ESCOLAR COLORIDO DELTA CX/64 PL 0404;3.85
7896303616856;7896303616856;53616;ALFINETE ACC N.000 20MM SEGUR NIQUE C/25;5.44
7896303616757;7896303616757;53772;ALFINETE ACC N.1 35MM SEGUR NIQUEL C/25;6.22
7896303616818;7896303616818;53618;ALFINETE ACC N.2 40MM SEGUR NIQUEL C/25;6.1
7898911849015;7898911849015;1505;ETIQUETA DECORATIVA C/100;4.46
7897780051604;7897780051604;23301;SACO P/CESTA 60 X 90 INCOLOR C/25UN;40.612
7897780051628;7897780051628;27143;SACO CROMUS 80X90 C/25 INCOLOR 52235;53.18
40141224958;40141224958;56498;T.N.T 100X140 JC DECOR BRANCO;1.13
7897571960016;7897571960016;5637;BLOCO BINGO TAMOIO NUMERADO 100F;2.83
7891153041285;7891153041285;5048;TINTA ACRILEX TEC 37M FOS 4140 508 VM ES;3.73
7891153041261;7891153041261;20646;TINTA ACRILEX TEC 37M FOS 4140 505 AM OU;3.73
7891153033334;7891153033334;19205;TINTA ACRILEX PVA 250M 3225 541 VM VIVO;18.77
7898050900011;7898050900011;48441;ESPETO DE BAMBU CHURRASCO 25CM C/50 UND;5.19
AVAR.2449;;AVAR.2449;ACRILICO CRISTAL AVARIA ACX 000 1,35M X 1,85M X 3MM;307.22
AVAR.8935;;AVAR.8935;ACRILICO MARROM AVARIA ACX 1003 2M X 1M X 2,4MM;246.02
N00584;;N00584;TECIDO CANVAS POLYCOTTON FOSCO 1,37X30M;54.8
783094051416;783094051416;7148;PILHA ELETRONICA V23GA 12V BLISTER C/5UN CAR 5 UND;36.5
5038061000849;5038061000849;7234;PILHA AUDITIVA ADVANCED TAM13 CART 6 UND;25.76
5038061000894;5038061000894;7235;PILHA AUDITIVA ADVANCED TAM 312 CART 6 UND;30.54
7896009765131;7896009765131;7267;PILHA ALCALINA PQ AA CART C/4UND LV4 PG3 CAR 4 UND;14.89
783094031463;783094031463;7284;PILHA CR2032 CART C/5 UND CAR 5 UND;32.03
3441;;3441;SUI - COPA LOMBO SOBREPALETA NUTRIBRAS CX +- 20 KG;23.49
94757663;;94757663;ELEMENTO DO FILTRO DE AR - ONIX/PRISMA;91.17
2.29;;2.29;FLUIDO P/LIMPEZA SISTEMA INJECAO;96
2.7;;2.7;KIT REVISAO;90
93221446;;93221446;VELA DE IGNICAO - SPIN/COBALT/S10;33.56
10297;;10297;KIT CCH OUTDOOR 090 1,50X200M DESIGN MAT;430
13046;;13046;REFIL TINTA F6370 AMARELO 1,1 LT (FI);497.46
12053;;12053;REFIL TINTA F6370 CIANO 1,1 LT (FI);487.7
